episod,recompensa,pasi,succes,epsilon
3940,306.54999999999944,159,1,0.04996170339735633
3941,306.5999999999994,158,1,0.04996170339735633
3942,307.84999999999945,163,1,0.04996170339735633
3943,308.0999999999994,158,1,0.04996170339735633
3944,306.5999999999994,158,1,0.04996170339735633
3945,306.5999999999994,158,1,0.04996170339735633
3946,303.39999999999935,162,1,0.04996170339735633
3947,307.8499999999994,163,1,0.04996170339735633
3948,305.9499999999993,171,1,0.04996170339735633
3949,304.99999999999943,160,1,0.04996170339735633
3950,306.4999999999994,160,1,0.04996170339735633
3951,303.39999999999935,162,1,0.04996170339735633
3952,303.34999999999934,163,1,0.04996170339735633
3953,305.19999999999953,156,1,0.04996170339735633
3954,307.99999999999943,160,1,0.04996170339735633
3955,303.49999999999943,160,1,0.04996170339735633
3956,304.84999999999945,163,1,0.04996170339735633
3957,303.44999999999936,161,1,0.04996170339735633
3958,304.9499999999995,161,1,0.04996170339735633
3959,307.9499999999994,161,1,0.04996170339735633
3960,118.94999999999975,131,0,0.04996170339735633
3961,118.99999999999979,130,0,0.04996170339735633
3962,305.04999999999944,159,1,0.04996170339735633
3963,308.04999999999944,159,1,0.04996170339735633
3964,306.5999999999994,158,1,0.04996170339735633
3965,304.9499999999994,161,1,0.04996170339735633
3966,120.29999999999971,134,0,0.04996170339735633
3967,303.2999999999994,164,1,0.04996170339735633
3968,303.5499999999994,159,1,0.04996170339735633
3969,306.6499999999994,157,1,0.04996170339735633
3970,306.4499999999994,161,1,0.04996170339735633
3971,306.5999999999994,158,1,0.04996170339735633
3972,304.8999999999994,162,1,0.04996170339735633
3973,306.5999999999994,158,1,0.04996170339735633
3974,123.14999999999968,137,0,0.04996170339735633
3975,306.59999999999945,158,1,0.04996170339735633
3976,308.0499999999994,159,1,0.04996170339735633
3977,306.3999999999994,162,1,0.04996170339735633
3978,303.4499999999994,161,1,0.04996170339735633
3979,305.0999999999994,158,1,0.04996170339735633
3980,306.4499999999994,161,1,0.04996170339735633
3981,303.6499999999995,157,1,0.04996170339735633
3982,306.4999999999994,160,1,0.04996170339735633
3983,306.5999999999994,158,1,0.04996170339735633
3984,120.79999999999977,124,0,0.04996170339735633
3985,303.59999999999945,158,1,0.04996170339735633
3986,304.9999999999994,160,1,0.04996170339735633
3987,304.8499999999994,163,1,0.04996170339735633
3988,306.49999999999943,160,1,0.04996170339735633
3989,306.5499999999994,159,1,0.04996170339735633
3990,303.4999999999994,160,1,0.04996170339735633
3991,305.0999999999994,158,1,0.04996170339735633
3992,119.09999999999975,128,0,0.04996170339735633
3993,307.9499999999995,161,1,0.04996170339735633
3994,305.0999999999994,158,1,0.04996170339735633
3995,305.04999999999944,159,1,0.04996170339735633
3996,305.04999999999944,159,1,0.04996170339735633
3997,306.5999999999994,158,1,0.04996170339735633
3998,304.9499999999994,161,1,0.04996170339735633
3999,307.84999999999945,163,1,0.04996170339735633
4000,121.69999999999975,136,0,0.04996170339735633
4001,306.49999999999943,160,1,0.04996170339735633
4002,306.49999999999943,160,1,0.04996170339735633
4003,306.59999999999945,158,1,0.04996170339735633
4004,305.3999999999995,152,1,0.04996170339735633
4005,306.4999999999995,160,1,0.04996170339735633
4006,306.59999999999945,158,1,0.04996170339735633
4007,303.44999999999936,161,1,0.04996170339735633
4008,306.4499999999994,161,1,0.04996170339735633
4009,303.4999999999994,160,1,0.04996170339735633
4010,308.24999999999943,155,1,0.04996170339735633
4011,303.4499999999994,161,1,0.04996170339735633
4012,306.14999999999947,167,1,0.04996170339735633
4013,306.5499999999994,159,1,0.04996170339735633
4014,303.2499999999994,165,1,0.04996170339735633
4015,303.69999999999953,156,1,0.04996170339735633
4016,306.54999999999956,159,1,0.04996170339735633
4017,305.3999999999995,152,1,0.04996170339735633
4018,303.4999999999995,160,1,0.04996170339735633
4019,306.49999999999943,160,1,0.04996170339735633
4020,303.5499999999994,159,1,0.04996170339735633
4021,303.39999999999935,162,1,0.04996170339735633
4022,308.04999999999944,159,1,0.04996170339735633
4023,303.54999999999944,159,1,0.04996170339735633
4024,303.5499999999994,159,1,0.04996170339735633
4025,303.4999999999994,160,1,0.04996170339735633
4026,306.5999999999994,158,1,0.04996170339735633
4027,304.9499999999995,161,1,0.04996170339735633
4028,303.2999999999994,164,1,0.04996170339735633
4029,306.54999999999944,159,1,0.04996170339735633
4030,306.5999999999994,158,1,0.04996170339735633
4031,306.49999999999943,160,1,0.04996170339735633
4032,306.5999999999994,158,1,0.04996170339735633
4033,306.4499999999994,161,1,0.04996170339735633
4034,306.3999999999994,162,1,0.04996170339735633
4035,306.4499999999994,161,1,0.04996170339735633
4036,306.3999999999994,162,1,0.04996170339735633
4037,303.74999999999955,155,1,0.04996170339735633
4038,304.9999999999994,160,1,0.04996170339735633
4039,308.0999999999994,158,1,0.04996170339735633
4040,303.34999999999945,163,1,0.04996170339735633
4041,303.3499999999994,163,1,0.04996170339735633
4042,307.99999999999943,160,1,0.04996170339735633
4043,303.49999999999943,160,1,0.04996170339735633
4044,303.6499999999994,157,1,0.04996170339735633
4045,306.69999999999953,156,1,0.04996170339735633
4046,307.99999999999943,160,1,0.04996170339735633
4047,303.24999999999943,165,1,0.04996170339735633
4048,303.4499999999994,161,1,0.04996170339735633
4049,306.4999999999994,160,1,0.04996170339735633
4050,306.8499999999995,153,1,0.04996170339735633
4051,303.44999999999936,161,1,0.04996170339735633
4052,306.49999999999943,160,1,0.04996170339735633
4053,303.04999999999933,169,1,0.04996170339735633
4054,303.24999999999943,165,1,0.04996170339735633
4055,307.99999999999943,160,1,0.04996170339735633
4056,307.5499999999993,169,1,0.04996170339735633
4057,304.9499999999994,161,1,0.04996170339735633
4058,303.4499999999994,161,1,0.04996170339735633
4059,306.5999999999994,158,1,0.04996170339735633
4060,306.1999999999995,166,1,0.04996170339735633
4061,306.54999999999944,159,1,0.04996170339735633
4062,303.5499999999994,159,1,0.04996170339735633
4063,305.04999999999944,159,1,0.04996170339735633
4064,55.40000000000015,82,0,0.04996170339735633
4065,306.1999999999994,166,1,0.04996170339735633
4066,303.09999999999934,168,1,0.04996170339735633
4067,306.7999999999995,154,1,0.04996170339735633
4068,120.6999999999998,126,0,0.04996170339735633
4069,303.3999999999994,162,1,0.04996170339735633
4070,308.04999999999944,159,1,0.04996170339735633
4071,120.19999999999972,136,0,0.04996170339735633
4072,306.54999999999944,159,1,0.04996170339735633
4073,306.54999999999944,159,1,0.04996170339735633
4074,307.99999999999943,160,1,0.04996170339735633
4075,304.99999999999943,160,1,0.04996170339735633
4076,305.19999999999953,156,1,0.04996170339735633
4077,304.9499999999994,161,1,0.04996170339735633
4078,305.0999999999994,158,1,0.04996170339735633
4079,303.3499999999994,163,1,0.04996170339735633
4080,56.950000000000145,81,0,0.04996170339735633
4081,304.9499999999994,161,1,0.04996170339735633
4082,304.89999999999947,162,1,0.04996170339735633
4083,303.4999999999994,160,1,0.04996170339735633
4084,303.54999999999944,159,1,0.04996170339735633
4085,306.49999999999943,160,1,0.04996170339735633
4086,306.5999999999994,158,1,0.04996170339735633
4087,303.5999999999994,158,1,0.04996170339735633
4088,303.6499999999995,157,1,0.04996170339735633
4089,306.3499999999994,163,1,0.04996170339735633
4090,304.8999999999994,162,1,0.04996170339735633
4091,306.5999999999994,158,1,0.04996170339735633
4092,303.54999999999944,159,1,0.04996170339735633
4093,126.09999999999975,138,0,0.04996170339735633
4094,303.54999999999956,159,1,0.04996170339735633
4095,305.0999999999994,158,1,0.04996170339735633
4096,303.5499999999994,159,1,0.04996170339735633
4097,305.34999999999957,153,1,0.04996170339735633
4098,307.9499999999994,161,1,0.04996170339735633
4099,306.49999999999943,160,1,0.04996170339735633
4100,303.5499999999994,159,1,0.04996170339735633
4101,308.1499999999996,157,1,0.04996170339735633
4102,303.5499999999994,159,1,0.04996170339735633
4103,306.4499999999994,161,1,0.04996170339735633
4104,305.0499999999994,159,1,0.04996170339735633
4105,306.5999999999994,158,1,0.04996170339735633
4106,308.0999999999994,158,1,0.04996170339735633
4107,308.0999999999994,158,1,0.04996170339735633
4108,306.5999999999994,158,1,0.04996170339735633
4109,58.350000000000136,83,0,0.04996170339735633
4110,306.5999999999994,158,1,0.04996170339735633
4111,305.04999999999944,159,1,0.04996170339735633
4112,306.24999999999943,165,1,0.04996170339735633
4113,118.9499999999998,131,0,0.04996170339735633
4114,306.5999999999994,158,1,0.04996170339735633
4115,305.3499999999995,153,1,0.04996170339735633
4116,58.450000000000145,81,0,0.04996170339735633
4117,305.0999999999994,158,1,0.04996170339735633
4118,303.2499999999995,165,1,0.04996170339735633
4119,303.54999999999944,159,1,0.04996170339735633
4120,123.49999999999979,130,0,0.04996170339735633
4121,303.14999999999935,167,1,0.04996170339735633
4122,303.8499999999995,153,1,0.04996170339735633
4123,306.54999999999944,159,1,0.04996170339735633
4124,303.34999999999934,163,1,0.04996170339735633
4125,56.80000000000014,84,0,0.04996170339735633
4126,124.49999999999976,140,0,0.04996170339735633
4127,305.2999999999995,154,1,0.04996170339735633
4128,305.0499999999994,159,1,0.04996170339735633
4129,303.54999999999944,159,1,0.04996170339735633
4130,306.5499999999994,159,1,0.04996170339735633
4131,303.4499999999994,161,1,0.04996170339735633
4132,305.04999999999944,159,1,0.04996170339735633
4133,303.4999999999994,160,1,0.04996170339735633
4134,304.9499999999994,161,1,0.04996170339735633
4135,308.0999999999994,158,1,0.04996170339735633
4136,306.5499999999994,159,1,0.04996170339735633
4137,56.85000000000015,83,0,0.04996170339735633
4138,306.09999999999945,168,1,0.04996170339735633
4139,306.39999999999947,162,1,0.04996170339735633
4140,306.54999999999944,159,1,0.04996170339735633
4141,306.59999999999945,158,1,0.04996170339735633
4142,302.9499999999993,171,1,0.04996170339735633
4143,306.4499999999994,161,1,0.04996170339735633
4144,306.5999999999994,158,1,0.04996170339735633
4145,303.2999999999994,164,1,0.04996170339735633
4146,303.5499999999994,159,1,0.04996170339735633
4147,303.2999999999994,164,1,0.04996170339735633
4148,303.4499999999994,161,1,0.04996170339735633
4149,303.3999999999994,162,1,0.04996170339735633
4150,121.74999999999973,135,0,0.04996170339735633
4151,123.4999999999997,130,0,0.04996170339735633
4152,303.4499999999994,161,1,0.04996170339735633
4153,306.4499999999994,161,1,0.04996170339735633
4154,302.8499999999993,173,1,0.04996170339735633
4155,303.69999999999953,156,1,0.04996170339735633
4156,305.9499999999993,171,1,0.04996170339735633
4157,121.89999999999971,132,0,0.04996170339735633
4158,305.09999999999945,158,1,0.04996170339735633
4159,307.9999999999994,160,1,0.04996170339735633
4160,303.34999999999945,163,1,0.04996170339735633
4161,304.9499999999994,161,1,0.04996170339735633
4162,122.2999999999998,124,0,0.04996170339735633
4163,304.4999999999993,170,1,0.04996170339735633
4164,303.44999999999936,161,1,0.04996170339735633
4165,305.3499999999995,153,1,0.04996170339735633
4166,38.95000000000013,81,0,0.04996170339735633
4167,306.1999999999993,166,1,0.04996170339735633
4168,303.4499999999994,161,1,0.04996170339735633
4169,304.9999999999994,160,1,0.04996170339735633
4170,304.8999999999994,162,1,0.04996170339735633
4171,304.99999999999943,160,1,0.04996170339735633
4172,303.3499999999994,163,1,0.04996170339735633
4173,306.59999999999945,158,1,0.04996170339735633
4174,306.4499999999994,161,1,0.04996170339735633
4175,307.99999999999943,160,1,0.04996170339735633
4176,303.4499999999994,161,1,0.04996170339735633
4177,306.4499999999994,161,1,0.04996170339735633
4178,303.5499999999994,159,1,0.04996170339735633
4179,308.04999999999944,159,1,0.04996170339735633
4180,307.8999999999994,162,1,0.04996170339735633
4181,307.99999999999943,160,1,0.04996170339735633
4182,303.7499999999995,155,1,0.04996170339735633
4183,119.04999999999977,129,0,0.04996170339735633
4184,306.5999999999994,158,1,0.04996170339735633
4185,303.4999999999994,160,1,0.04996170339735633
4186,306.4499999999994,161,1,0.04996170339735633
4187,126.2499999999997,135,0,0.04996170339735633
4188,304.8499999999994,163,1,0.04996170339735633
4189,305.09999999999945,158,1,0.04996170339735633
4190,118.94999999999986,131,0,0.04996170339735633
4191,306.99999999999955,150,1,0.04996170339735633
4192,306.4999999999994,160,1,0.04996170339735633
4193,304.99999999999943,160,1,0.04996170339735633
4194,303.5499999999994,159,1,0.04996170339735633
4195,303.5499999999994,159,1,0.04996170339735633
4196,306.54999999999944,159,1,0.04996170339735633
4197,303.54999999999944,159,1,0.04996170339735633
4198,306.4999999999994,160,1,0.04996170339735633
4199,306.49999999999955,160,1,0.04996170339735633
4200,126.14999999999971,137,0,0.04996170339735633
4201,303.54999999999944,159,1,0.04996170339735633
4202,307.8999999999994,162,1,0.04996170339735633
4203,306.8499999999995,153,1,0.04996170339735633
4204,304.99999999999943,160,1,0.04996170339735633
4205,306.59999999999945,158,1,0.04996170339735633
4206,123.69999999999978,126,0,0.04996170339735633
4207,58.40000000000015,82,0,0.04996170339735633
4208,303.39999999999935,162,1,0.04996170339735633
4209,303.44999999999936,161,1,0.04996170339735633
4210,303.2999999999994,164,1,0.04996170339735633
4211,306.54999999999944,159,1,0.04996170339735633
4212,303.49999999999943,160,1,0.04996170339735633
4213,303.29999999999944,164,1,0.04996170339735633
4214,306.4499999999994,161,1,0.04996170339735633
4215,306.4999999999994,160,1,0.04996170339735633
4216,306.4999999999994,160,1,0.04996170339735633
4217,305.0499999999994,159,1,0.04996170339735633
4218,303.4999999999994,160,1,0.04996170339735633
4219,303.2499999999994,165,1,0.04996170339735633
4220,304.9499999999994,161,1,0.04996170339735633
4221,303.4999999999994,160,1,0.04996170339735633
4222,306.5499999999994,159,1,0.04996170339735633
4223,305.09999999999945,158,1,0.04996170339735633
4224,303.3499999999994,163,1,0.04996170339735633
4225,306.59999999999945,158,1,0.04996170339735633
4226,306.69999999999953,156,1,0.04996170339735633
4227,306.59999999999945,158,1,0.04996170339735633
4228,56.950000000000145,81,0,0.04996170339735633
4229,307.84999999999945,163,1,0.04996170339735633
4230,305.0499999999995,159,1,0.04996170339735633
4231,306.4499999999994,161,1,0.04996170339735633
4232,305.3499999999995,153,1,0.04996170339735633
4233,305.09999999999945,158,1,0.04996170339735633
4234,307.8999999999994,162,1,0.04996170339735633
4235,303.49999999999943,160,1,0.04996170339735633
4236,118.9499999999998,131,0,0.04996170339735633
4237,304.9499999999994,161,1,0.04996170339735633
4238,303.44999999999936,161,1,0.04996170339735633
4239,303.4999999999994,160,1,0.04996170339735633
4240,305.1499999999996,157,1,0.04996170339735633
4241,305.34999999999957,153,1,0.04996170339735633
4242,306.6499999999994,157,1,0.04996170339735633
4243,305.9999999999995,170,1,0.04996170339735633
4244,303.5999999999994,158,1,0.04996170339735633
4245,303.3499999999994,163,1,0.04996170339735633
4246,307.54999999999933,169,1,0.04996170339735633
4247,306.59999999999945,158,1,0.04996170339735633
4248,303.6499999999995,157,1,0.04996170339735633
4249,306.5499999999994,159,1,0.04996170339735633
4250,303.3499999999994,163,1,0.04996170339735633
4251,307.9999999999994,160,1,0.04996170339735633
4252,303.2999999999994,164,1,0.04996170339735633
4253,306.3999999999994,162,1,0.04996170339735633
4254,303.54999999999944,159,1,0.04996170339735633
4255,305.3999999999995,152,1,0.04996170339735633
4256,303.4999999999994,160,1,0.04996170339735633
4257,303.2999999999994,164,1,0.04996170339735633
4258,129.29999999999973,134,0,0.04996170339735633
4259,306.5499999999994,159,1,0.04996170339735633
4260,306.64999999999947,157,1,0.04996170339735633
4261,306.54999999999944,159,1,0.04996170339735633
4262,303.4499999999994,161,1,0.04996170339735633
4263,306.49999999999943,160,1,0.04996170339735633
4264,306.3999999999994,162,1,0.04996170339735633
4265,306.5499999999994,159,1,0.04996170339735633
4266,304.9499999999994,161,1,0.04996170339735633
4267,303.5499999999994,159,1,0.04996170339735633
4268,119.39999999999985,122,0,0.04996170339735633
4269,306.5499999999994,159,1,0.04996170339735633
4270,306.54999999999944,159,1,0.04996170339735633
4271,303.5499999999994,159,1,0.04996170339735633
4272,306.14999999999947,167,1,0.04996170339735633
4273,306.4499999999994,161,1,0.04996170339735633
4274,306.5499999999994,159,1,0.04996170339735633
4275,303.44999999999953,161,1,0.04996170339735633
4276,306.54999999999944,159,1,0.04996170339735633
4277,132.34999999999974,133,0,0.04996170339735633
4278,306.4499999999994,161,1,0.04996170339735633
4279,306.49999999999943,160,1,0.04996170339735633
4280,129.1999999999997,136,0,0.04996170339735633
4281,118.44999999999972,141,0,0.04996170339735633
4282,123.64999999999979,127,0,0.04996170339735633
4283,303.3999999999994,162,1,0.04996170339735633
4284,305.0499999999994,159,1,0.04996170339735633
4285,303.5499999999995,159,1,0.04996170339735633
4286,306.4499999999994,161,1,0.04996170339735633
4287,306.5499999999994,159,1,0.04996170339735633
4288,305.0999999999994,158,1,0.04996170339735633
4289,306.29999999999944,164,1,0.04996170339735633
4290,306.94999999999953,151,1,0.04996170339735633
4291,306.69999999999953,156,1,0.04996170339735633
4292,303.74999999999955,155,1,0.04996170339735633
4293,306.3999999999994,162,1,0.04996170339735633
4294,305.2999999999995,154,1,0.04996170339735633
4295,123.19999999999969,136,0,0.04996170339735633
4296,303.5499999999994,159,1,0.04996170339735633
4297,305.34999999999957,153,1,0.04996170339735633
4298,302.79999999999933,174,1,0.04996170339735633
4299,118.89999999999982,132,0,0.04996170339735633
4300,305.0999999999994,158,1,0.04996170339735633
4301,303.5499999999994,159,1,0.04996170339735633
4302,123.7999999999998,124,0,0.04996170339735633
4303,303.8999999999995,152,1,0.04996170339735633
4304,306.39999999999947,162,1,0.04996170339735633
4305,303.5499999999994,159,1,0.04996170339735633
4306,303.3999999999994,162,1,0.04996170339735633
4307,306.79999999999956,154,1,0.04996170339735633
4308,304.9999999999994,160,1,0.04996170339735633
4309,304.99999999999943,160,1,0.04996170339735633
4310,304.9499999999994,161,1,0.04996170339735633
4311,304.7999999999994,164,1,0.04996170339735633
4312,304.99999999999943,160,1,0.04996170339735633
4313,118.69999999999972,136,0,0.04996170339735633
4314,303.3999999999994,162,1,0.04996170339735633
4315,304.8999999999994,162,1,0.04996170339735633
4316,304.8499999999994,163,1,0.04996170339735633
4317,306.59999999999945,158,1,0.04996170339735633
4318,302.5999999999993,178,1,0.04996170339735633
4319,306.59999999999945,158,1,0.04996170339735633
4320,303.2999999999994,164,1,0.04996170339735633
4321,307.9999999999994,160,1,0.04996170339735633
4322,303.29999999999933,164,1,0.04996170339735633
4323,119.09999999999978,128,0,0.04996170339735633
4324,306.69999999999953,156,1,0.04996170339735633
4325,119.1999999999998,126,0,0.04996170339735633
4326,303.3499999999994,163,1,0.04996170339735633
4327,119.14999999999979,127,0,0.04996170339735633
4328,303.49999999999943,160,1,0.04996170339735633
4329,306.5999999999994,158,1,0.04996170339735633
4330,303.74999999999955,155,1,0.04996170339735633
4331,306.49999999999943,160,1,0.04996170339735633
4332,306.54999999999944,159,1,0.04996170339735633
4333,308.0999999999994,158,1,0.04996170339735633
4334,306.49999999999943,160,1,0.04996170339735633
4335,306.5499999999994,159,1,0.04996170339735633
4336,306.5999999999994,158,1,0.04996170339735633
4337,304.99999999999943,160,1,0.04996170339735633
4338,305.8999999999993,172,1,0.04996170339735633
4339,305.8999999999993,172,1,0.04996170339735633
4340,305.09999999999945,158,1,0.04996170339735633
4341,307.7499999999995,165,1,0.04996170339735633
4342,308.0499999999994,159,1,0.04996170339735633
4343,306.49999999999943,160,1,0.04996170339735633
4344,306.49999999999943,160,1,0.04996170339735633
4345,306.49999999999943,160,1,0.04996170339735633
4346,304.94999999999953,161,1,0.04996170339735633
4347,303.24999999999943,165,1,0.04996170339735633
4348,303.3499999999994,163,1,0.04996170339735633
4349,306.54999999999944,159,1,0.04996170339735633
4350,53.950000000000145,81,0,0.04996170339735633
4351,52.35000000000015,83,0,0.04996170339735633
4352,306.54999999999944,159,1,0.04996170339735633
4353,306.94999999999953,151,1,0.04996170339735633
4354,303.2999999999994,164,1,0.04996170339735633
4355,304.44999999999936,171,1,0.04996170339735633
4356,119.04999999999974,129,0,0.04996170339735633
4357,306.49999999999943,160,1,0.04996170339735633
4358,306.4499999999994,161,1,0.04996170339735633
4359,303.4999999999994,160,1,0.04996170339735633
4360,306.34999999999945,163,1,0.04996170339735633
4361,303.5999999999994,158,1,0.04996170339735633
4362,120.19999999999969,136,0,0.04996170339735633
4363,303.2499999999994,165,1,0.04996170339735633
4364,306.4499999999994,161,1,0.04996170339735633
4365,306.49999999999943,160,1,0.04996170339735633
4366,306.3999999999994,162,1,0.04996170339735633
4367,306.5999999999994,158,1,0.04996170339735633
4368,303.5999999999994,158,1,0.04996170339735633
4369,303.3999999999994,162,1,0.04996170339735633
4370,303.2999999999994,164,1,0.04996170339735633
4371,306.54999999999944,159,1,0.04996170339735633
4372,306.5499999999994,159,1,0.04996170339735633
4373,118.89999999999988,132,0,0.04996170339735633
4374,306.4499999999994,161,1,0.04996170339735633
4375,303.3999999999994,162,1,0.04996170339735633
4376,303.3999999999994,162,1,0.04996170339735633
4377,303.4499999999994,161,1,0.04996170339735633
4378,305.0499999999994,159,1,0.04996170339735633
4379,306.59999999999945,158,1,0.04996170339735633
4380,307.4999999999993,170,1,0.04996170339735633
4381,306.79999999999956,154,1,0.04996170339735633
4382,303.4999999999994,160,1,0.04996170339735633
4383,305.9999999999993,170,1,0.04996170339735633
4384,306.54999999999944,159,1,0.04996170339735633
4385,304.9499999999994,161,1,0.04996170339735633
4386,304.9999999999994,160,1,0.04996170339735633
4387,305.24999999999955,155,1,0.04996170339735633
4388,303.5499999999994,159,1,0.04996170339735633
4389,304.9999999999994,160,1,0.04996170339735633
4390,304.8499999999994,163,1,0.04996170339735633
4391,305.0999999999994,158,1,0.04996170339735633
4392,303.39999999999947,162,1,0.04996170339735633
4393,303.4999999999994,160,1,0.04996170339735633
4394,304.99999999999943,160,1,0.04996170339735633
4395,306.5499999999994,159,1,0.04996170339735633
4396,302.8499999999993,173,1,0.04996170339735633
4397,304.99999999999943,160,1,0.04996170339735633
4398,303.1499999999994,167,1,0.04996170339735633
4399,303.3999999999994,162,1,0.04996170339735633
4400,304.3999999999993,172,1,0.04996170339735633
4401,303.34999999999934,163,1,0.04996170339735633
4402,304.7499999999993,165,1,0.04996170339735633
4403,306.3999999999994,162,1,0.04996170339735633
4404,303.3999999999994,162,1,0.04996170339735633
4405,118.74999999999973,135,0,0.04996170339735633
4406,303.4999999999994,160,1,0.04996170339735633
4407,303.24999999999943,165,1,0.04996170339735633
4408,303.39999999999947,162,1,0.04996170339735633
4409,303.49999999999943,160,1,0.04996170339735633
4410,303.3999999999994,162,1,0.04996170339735633
4411,303.2499999999994,165,1,0.04996170339735633
4412,307.3499999999993,173,1,0.04996170339735633
4413,306.5999999999994,158,1,0.04996170339735633
4414,303.3499999999994,163,1,0.04996170339735633
4415,303.49999999999943,160,1,0.04996170339735633
4416,305.0499999999994,159,1,0.04996170339735633
4417,305.0499999999994,159,1,0.04996170339735633
4418,305.0999999999994,158,1,0.04996170339735633
4419,305.04999999999944,159,1,0.04996170339735633
4420,305.09999999999945,158,1,0.04996170339735633
4421,119.29999999999977,124,0,0.04996170339735633
4422,303.6999999999995,156,1,0.04996170339735633
4423,303.74999999999955,155,1,0.04996170339735633
4424,307.9999999999994,160,1,0.04996170339735633
4425,308.0499999999994,159,1,0.04996170339735633
4426,307.99999999999943,160,1,0.04996170339735633
4427,308.0499999999994,159,1,0.04996170339735633
4428,303.5999999999995,158,1,0.04996170339735633
4429,307.9999999999994,160,1,0.04996170339735633
4430,118.54999999999968,139,0,0.04996170339735633
4431,305.0499999999994,159,1,0.04996170339735633
4432,305.1499999999994,157,1,0.04996170339735633
4433,56.850000000000136,83,0,0.04996170339735633
4434,305.1999999999994,156,1,0.04996170339735633
4435,304.99999999999943,160,1,0.04996170339735633
4436,306.84999999999957,153,1,0.04996170339735633
4437,306.5499999999994,159,1,0.04996170339735633
4438,305.04999999999944,159,1,0.04996170339735633
4439,58.35000000000015,83,0,0.04996170339735633
4440,306.6499999999996,157,1,0.04996170339735633
4441,303.19999999999936,166,1,0.04996170339735633
4442,305.04999999999944,159,1,0.04996170339735633
4443,304.2999999999993,174,1,0.04996170339735633
4444,306.3499999999994,163,1,0.04996170339735633
4445,306.4499999999994,161,1,0.04996170339735633
4446,307.8499999999994,163,1,0.04996170339735633
4447,303.3999999999994,162,1,0.04996170339735633
4448,303.3999999999996,162,1,0.04996170339735633
4449,306.4499999999994,161,1,0.04996170339735633
4450,303.49999999999943,160,1,0.04996170339735633
4451,302.69999999999925,176,1,0.04996170339735633
4452,306.4499999999994,161,1,0.04996170339735633
4453,306.8499999999995,153,1,0.04996170339735633
4454,306.54999999999944,159,1,0.04996170339735633
4455,306.4999999999994,160,1,0.04996170339735633
4456,304.4999999999993,170,1,0.04996170339735633
4457,304.69999999999936,166,1,0.04996170339735633
4458,118.44999999999975,141,0,0.04996170339735633
4459,307.84999999999945,163,1,0.04996170339735633
4460,306.3999999999994,162,1,0.04996170339735633
4461,303.39999999999947,162,1,0.04996170339735633
4462,306.3999999999994,162,1,0.04996170339735633
4463,304.8999999999994,162,1,0.04996170339735633
4464,307.99999999999943,160,1,0.04996170339735633
4465,305.3999999999995,152,1,0.04996170339735633
4466,308.0999999999994,158,1,0.04996170339735633
4467,305.3999999999996,152,1,0.04996170339735633
4468,306.54999999999944,159,1,0.04996170339735633
4469,120.64999999999979,127,0,0.04996170339735633
4470,307.84999999999945,163,1,0.04996170339735633
4471,306.39999999999947,162,1,0.04996170339735633
4472,306.54999999999944,159,1,0.04996170339735633
4473,302.9499999999993,171,1,0.04996170339735633
4474,306.8499999999995,153,1,0.04996170339735633
4475,303.6499999999995,157,1,0.04996170339735633
4476,303.54999999999944,159,1,0.04996170339735633
4477,303.5499999999994,159,1,0.04996170339735633
4478,306.39999999999947,162,1,0.04996170339735633
4479,305.19999999999953,156,1,0.04996170339735633
4480,304.99999999999943,160,1,0.04996170339735633
4481,304.4499999999993,171,1,0.04996170339735633
4482,303.4499999999994,161,1,0.04996170339735633
4483,307.74999999999943,165,1,0.04996170339735633
4484,307.99999999999943,160,1,0.04996170339735633
4485,303.69999999999953,156,1,0.04996170339735633
4486,303.49999999999943,160,1,0.04996170339735633
4487,303.59999999999945,158,1,0.04996170339735633
4488,306.5999999999994,158,1,0.04996170339735633
4489,305.9499999999993,171,1,0.04996170339735633
4490,303.3999999999994,162,1,0.04996170339735633
4491,306.54999999999944,159,1,0.04996170339735633
4492,303.4499999999994,161,1,0.04996170339735633
4493,306.49999999999943,160,1,0.04996170339735633
4494,305.04999999999944,159,1,0.04996170339735633
4495,305.09999999999945,158,1,0.04996170339735633
4496,307.8999999999994,162,1,0.04996170339735633
4497,304.29999999999956,144,1,0.04996170339735633
4498,308.0999999999994,158,1,0.04996170339735633
4499,303.5499999999994,159,1,0.04996170339735633
4500,303.24999999999943,165,1,0.04996170339735633
4501,306.64999999999947,157,1,0.04996170339735633
4502,306.8499999999995,153,1,0.04996170339735633
4503,307.89999999999947,162,1,0.04996170339735633
4504,306.49999999999943,160,1,0.04996170339735633
4505,306.54999999999944,159,1,0.04996170339735633
4506,304.99999999999943,160,1,0.04996170339735633
4507,305.94999999999925,171,1,0.04996170339735633
4508,306.5499999999994,159,1,0.04996170339735633
4509,303.2999999999994,164,1,0.04996170339735633
4510,306.39999999999947,162,1,0.04996170339735633
4511,56.85000000000015,83,0,0.04996170339735633
4512,305.0999999999994,158,1,0.04996170339735633
4513,306.5999999999994,158,1,0.04996170339735633
4514,119.24999999999979,125,0,0.04996170339735633
4515,308.0999999999994,158,1,0.04996170339735633
4516,306.29999999999944,164,1,0.04996170339735633
4517,306.4499999999994,161,1,0.04996170339735633
4518,306.6499999999994,157,1,0.04996170339735633
4519,305.0999999999994,158,1,0.04996170339735633
4520,303.39999999999935,162,1,0.04996170339735633
4521,303.6999999999995,156,1,0.04996170339735633
