episod,recompensa,pasi,succes
2858,26.950000000000372,351,0
2859,39.950000000000344,271,0
2860,33.55000000000045,309,0
2861,27.65000000000066,307,0
2862,30.35000000000022,313,0
2863,28.200000000000458,266,0
2864,43.10000000000038,238,0
2865,29.100000000000392,308,0
2866,32.10000000000048,308,0
2867,26.45000000000053,361,0
2868,36.05000000000054,349,0
2869,29.10000000000059,308,0
2870,33.350000000000705,463,0
2871,37.65000000000035,197,0
2872,31.550000000000452,349,0
2873,36.550000000000324,279,0
2874,26.500000000000313,300,0
2875,30.750000000000668,395,0
2876,33.6500000000005,397,0
2877,33.650000000000475,277,0
2878,35.55000000000041,269,0
2879,29.700000000000387,356,0
2880,27.300000000000423,344,0
2881,32.55000000000037,389,0
2882,29.40000000000026,242,0
2883,24.250000000000213,345,0
2884,21.15000000000026,467,0
2885,25.500000000000554,320,0
2886,29.800000000000352,354,0
2887,29.55000000000041,239,0
2888,46.4000000000006,322,0
2889,39.50000000000048,280,0
2890,29.15000000000063,367,0
2891,41.05000000000055,279,0
2892,104.74999999999919,445,0
2893,35.85000000000038,233,0
2894,25.900000000000503,402,0
2895,37.700000000000486,286,0
2896,44.50000000000033,360,0
2897,30.550000000000495,279,0
2898,34.600000000000364,288,0
2899,45.200000000000514,286,0
2900,28.650000000000446,257,0
2901,28.700000000000557,346,0
2902,38.60000000000046,238,0
2903,32.700000000000486,356,0
2904,30.200000000000415,316,0
2905,28.85000000000086,403,0
2906,22.000000000000384,450,0
2907,40.30000000000048,354,0
2908,34.65000000000056,317,0
2909,35.85000000000021,323,0
2910,38.05000000000041,279,0
2911,37.55000000000068,319,0
2912,32.950000000000415,321,0
2913,39.95000000000057,361,0
2914,34.300000000000495,474,0
2915,23.450000000000415,481,0
2916,31.15000000000029,237,0
2917,35.70000000000029,206,0
2918,41.650000000000674,357,0
2919,27.850000000000392,273,0
2920,20.90000000000029,412,0
2921,25.45000000000067,471,0
2922,30.400000000000375,222,0
2923,31.550000000000395,349,0
2924,21.00000000000074,410,0
2925,32.20000000000033,276,0
2926,34.750000000000654,405,0
2927,29.85000000000045,233,0
2928,33.30000000000054,314,0
2929,33.05000000000065,349,0
2930,33.70000000000033,366,0
2931,30.200000000000685,316,0
2932,40.10000000000046,238,0
2933,37.85000000000076,463,0
2934,39.70000000000037,246,0
2935,27.300000000000352,314,0
2936,30.900000000000276,362,0
2937,36.15000000000039,197,0
2938,43.80000000000025,194,0
2939,32.35000000000025,273,0
2940,40.05000000000034,269,0
2941,26.400000000000702,362,0
2942,27.950000000000486,391,0
2943,24.400000000000915,552,0
2944,98.74999999999976,535,0
2945,30.2000000000005,286,0
2946,27.9500000000004,271,0
2947,40.4000000000006,292,0
2948,32.55000000000035,239,0
2949,40.25000000000041,235,0
2950,37.35000000000065,353,0
2951,31.050000000000523,359,0
2952,30.300000000000807,464,0
2953,29.15000000000039,277,0
2954,42.9000000000005,392,0
2955,28.95000000000057,311,0
2956,28.100000000000875,508,0
2957,30.650000000000773,397,0
2958,33.350000000000534,313,0
2959,24.000000000000483,350,0
2960,37.15000000000052,267,0
2961,35.05000000000034,399,0
2962,35.000000000000384,430,0
2963,33.60000000000048,278,0
2964,34.95000000000043,281,0
2965,28.300000000000793,474,0
2966,30.050000000000622,349,0
2967,29.75000000000061,355,0
2968,25.500000000000412,320,0
2969,29.550000000000395,269,0
2970,44.45000000000046,271,0
2971,25.50000000000047,440,0
2972,34.05000000000034,239,0
2973,22.050000000000836,479,0
2974,32.80000000000031,324,0
2975,39.80000000000037,274,0
2976,40.60000000000039,318,0
2977,25.050000000000736,479,0
2978,31.050000000000338,359,0
2979,30.30000000000061,314,0
2980,33.95000000000039,361,0
2981,31.650000000000418,347,0
2982,28.05000000000058,359,0
2983,31.550000000000395,469,0
2984,27.55000000000038,279,0
2985,33.250000000000455,315,0
2986,41.40000000000077,392,0
2987,36.00000000000057,320,0
2988,39.200000000000614,316,0
2989,29.300000000000523,424,0
2990,22.200000000000657,386,0
2991,28.600000000000193,258,0
2992,29.950000000000742,321,0
2993,25.7500000000002,315,0
2994,27.000000000000682,350,0
2995,33.55000000000052,279,0
2996,37.350000000000406,353,0
2997,29.850000000000577,353,0
2998,27.000000000000597,350,0
2999,34.80000000000099,464,0
3000,38.20000000000054,366,0
3001,26.75000000000064,295,0
3002,34.45000000000047,231,0
3003,46.20000000000043,236,0
3004,36.55000000000034,249,0
3005,21.000000000000597,500,0
3006,31.550000000000153,199,0
3007,30.350000000000293,313,0
3008,25.85000000000035,403,0
3009,25.25000000000051,325,0
3010,30.35000000000035,313,0
3011,33.050000000000296,319,0
3012,36.4500000000006,311,0
3013,41.350000000000506,273,0
3014,27.650000000000645,397,0
3015,34.35000000000042,233,0
3016,38.35000000000032,273,0
3017,28.700000000000472,316,0
3018,23.60000000000069,358,0
3019,35.15000000000036,247,0
3020,20.050000000001035,489,0
3021,36.10000000000032,198,0
3022,46.70000000000044,316,0
3023,29.700000000000287,236,0
3024,105.84999999999995,543,0
3025,30.650000000000375,217,0
3026,31.550000000000367,319,0
3027,31.900000000000432,312,0
3028,36.200000000000685,346,0
3029,33.550000000000324,309,0
3030,40.200000000000344,236,0
3031,40.150000000000546,357,0
3032,31.60000000000069,468,0
3033,30.500000000000398,310,0
3034,47.85000000000038,233,0
3035,33.65000000000022,307,0
3036,40.500000000000284,230,0
3037,101.34999999999981,663,0
3038,37.85000000000055,313,0
3039,34.75000000000041,315,0
3040,41.80000000000058,354,0
3041,26.200000000000514,366,0
3042,30.300000000000452,314,0
3043,43.25000000000033,235,0
3044,31.550000000000637,349,0
3045,28.10000000000055,268,0
3046,32.45000000000033,241,0
3047,35.400000000000816,392,0
3048,44.90000000000036,232,0
3049,28.5000000000003,260,0
3050,26.350000000000634,363,0
3051,26.650000000000276,297,0
3052,33.9500000000003,391,0
3053,44.050000000000594,309,0
3054,36.75000000000033,275,0
3055,31.850000000000406,313,0
3056,31.850000000000307,313,0
3057,21.450000000000713,431,0
3058,40.40000000000025,352,0
3059,33.15000000000042,347,0
3060,30.350000000000634,313,0
3061,31.600000000000307,348,0
3062,36.45000000000043,311,0
3063,33.35000000000058,313,0
3064,29.350000000000392,243,0
3065,27.650000000000418,277,0
3066,95.95000000000074,591,0
3067,45.85000000000031,273,0
3068,36.700000000000216,396,0
3069,29.450000000000358,391,0
3070,37.850000000000406,313,0
3071,25.500000000000384,320,0
3072,111.40000000000013,582,0
3073,45.700000000000486,276,0
3074,22.900000000000617,402,0
3075,47.05000000000054,279,0
3076,28.650000000000304,467,0
3077,44.95000000000036,321,0
3078,23.60000000000052,358,0
3079,42.500000000000796,400,0
3080,35.70000000000046,326,0
3081,32.35000000000048,363,0
3082,32.95000000000046,321,0
3083,33.95000000000047,391,0
3084,27.30000000000041,314,0
3085,35.850000000000506,383,0
3086,27.50000000000034,310,0
3087,23.250000000000284,365,0
3088,41.0000000000004,280,0
3089,26.2000000000004,366,0
3090,39.2500000000004,435,0
3091,24.75000000000044,425,0
3092,25.30000000000038,354,0
3093,27.05000000000051,319,0
3094,24.30000000000038,344,0
3095,33.85000000000059,423,0
3096,28.950000000000287,431,0
3097,19.700000000000387,466,0
3098,25.15000000000053,327,0
3099,14.400000000000134,572,0
3100,33.60000000000046,278,0
3101,34.80000000000035,284,0
3102,33.60000000000046,308,0
3103,31.55000000000061,319,0
3104,27.75000000000054,395,0
3105,30.700000000000344,216,0
3106,42.5000000000005,280,0
3107,33.05000000000028,319,0
3108,21.90000000000083,422,0
3109,30.80000000000021,214,0
3110,24.60000000000062,398,0
3111,27.150000000000404,287,0
3112,31.200000000000713,386,0
3113,31.60000000000055,348,0
3114,23.800000000000537,474,0
3115,25.650000000000517,347,0
3116,29.15000000000063,427,0
3117,28.9500000000003,311,0
3118,26.900000000000432,292,0
3119,28.40000000000049,262,0
3120,30.250000000000384,225,0
3121,41.100000000000506,308,0
3122,37.30000000000018,234,0
3123,32.80000000000035,234,0
3124,35.750000000000526,385,0
3125,33.650000000000574,427,0
3126,31.950000000000458,431,0
3127,37.20000000000046,266,0
3128,21.300000000000665,434,0
3129,27.800000000000423,274,0
3130,33.400000000000276,312,0
3131,35.7000000000007,356,0
3132,31.250000000000355,235,0
3133,29.250000000000398,245,0
3134,33.15000000000053,317,0
3135,26.300000000000438,394,0
3136,34.30000000000034,234,0
3137,24.55000000000088,429,0
3138,33.400000000000915,432,0
3139,40.95000000000043,311,0
3140,31.450000000000358,201,0
3141,45.30000000000058,314,0
3142,36.80000000000034,274,0
3143,26.700000000000628,356,0
3144,29.900000000000475,382,0
3145,23.400000000000517,362,0
3146,28.700000000000685,376,0
3147,31.600000000000477,288,0
3148,26.900000000000517,292,0
3149,30.600000000000534,428,0
3150,34.60000000000032,318,0
3151,33.75000000000031,215,0
3152,33.05000000000021,199,0
3153,40.2000000000007,326,0
3154,29.15000000000026,307,0
3155,33.5000000000005,280,0
3156,21.300000000000722,404,0
3157,24.40000000000063,402,0
3158,33.30000000000037,404,0
3159,31.80000000000058,404,0
3160,26.050000000000196,309,0
3161,26.950000000000315,381,0
3162,30.4500000000005,281,0
3163,32.00000000000071,430,0
3164,46.95000000000047,311,0
3165,36.700000000000585,276,0
3166,28.450000000000387,381,0
3167,23.000000000000796,400,0
3168,37.75000000000044,255,0
3169,35.2500000000002,275,0
3170,31.250000000000668,385,0
3171,31.30000000000024,354,0
3172,52.700000000000415,196,0
3173,31.000000000000313,270,0
3174,28.650000000000347,257,0
3175,29.150000000000276,277,0
3176,26.550000000000466,299,0
3177,35.4500000000003,211,0
3178,33.7500000000005,275,0
3179,36.35000000000076,433,0
3180,29.950000000000585,441,0
3181,39.45000000000036,281,0
3182,29.200000000000287,306,0
3183,33.20000000000054,346,0
3184,33.050000000000466,469,0
3185,29.55000000000051,359,0
3186,32.10000000000049,278,0
3187,27.900000000000503,272,0
3188,28.900000000000446,402,0
3189,36.55000000000031,279,0
3190,28.25000000000051,355,0
3191,29.850000000000477,293,0
3192,26.050000000000296,309,0
3193,26.250000000000455,305,0
3194,31.800000000000395,314,0
3195,26.4500000000004,301,0
3196,43.500000000000625,320,0
3197,34.500000000000554,350,0
3198,100.65000000000067,497,0
3199,28.100000000000207,268,0
3200,99.04999999999986,589,0
3201,106.85000000000021,523,0
3202,38.85000000000039,323,0
3203,32.300000000000395,274,0
3204,36.7500000000005,275,0
3205,29.60000000000059,358,0
3206,18.85000000000076,453,0
3207,33.70000000000043,246,0
3208,36.95000000000044,271,0
3209,41.40000000000042,272,0
3210,22.850000000000506,403,0
3211,35.000000000000625,280,0
3212,38.050000000000466,309,0
3213,42.150000000000645,347,0
3214,20.30000000000112,544,0
3215,41.1500000000006,427,0
3216,31.550000000000466,319,0
3217,25.10000000000055,328,0
3218,35.45000000000071,481,0
3219,26.050000000000537,339,0
3220,32.35000000000038,363,0
3221,24.05000000000055,349,0
3222,41.30000000000048,424,0
3223,23.950000000000202,351,0
3224,31.40000000000032,352,0
3225,28.600000000000577,348,0
3226,39.650000000000404,427,0
3227,43.600000000000364,348,0
3228,32.750000000000185,325,0
3229,42.10000000000055,348,0
3230,34.35000000000032,293,0
3231,38.300000000000736,394,0
3232,23.600000000000463,358,0
3233,35.750000000000455,385,0
3234,31.30000000000038,354,0
3235,27.05000000000028,319,0
3236,38.65000000000039,237,0
3237,23.400000000000603,362,0
3238,31.55000000000051,349,0
3239,34.850000000000435,313,0
3240,24.300000000000267,344,0
3241,22.850000000000506,373,0
3242,28.850000000000392,313,0
3243,34.5000000000005,320,0
3244,29.900000000000404,322,0
3245,37.90000000000012,402,0
3246,40.35000000000066,353,0
3247,36.40000000000025,402,0
3248,22.85000000000049,373,0
3249,28.700000000000657,436,0
3250,34.55000000000058,319,0
3251,43.55000000000061,319,0
3252,28.750000000000625,285,0
3253,34.75000000000027,285,0
3254,26.050000000000196,669,0
3255,31.60000000000035,348,0
3256,46.40000000000046,232,0
3257,40.30000000000055,324,0
3258,30.450000000000458,461,0
3259,23.950000000000642,441,0
3260,30.150000000000404,227,0
3261,33.65000000000026,277,0
3262,23.650000000000304,357,0
3263,43.050000000000395,239,0
3264,21.900000000000432,392,0
3265,27.900000000000205,272,0
3266,21.000000000000696,530,0
3267,26.500000000000796,390,0
3268,31.200000000000315,206,0
3269,26.000000000000526,310,0
3270,34.2000000000005,356,0
3271,38.300000000000466,274,0
3272,43.900000000000446,312,0
3273,31.100000000000506,328,0
3274,33.300000000000466,284,0
3275,31.950000000000273,191,0
3276,36.7000000000003,276,0
3277,36.85000000000028,273,0
3278,21.800000000000296,484,0
3279,30.40000000000029,342,0
3280,25.90000000000049,342,0
3281,23.60000000000059,388,0
3282,40.95000000000017,281,0
3283,29.150000000000418,247,0
3284,26.55000000000014,329,0
3285,27.450000000000287,461,0
3286,43.85000000000038,313,0
3287,39.60000000000048,278,0
3288,34.250000000000426,355,0
3289,25.400000000000418,322,0
3290,24.800000000000296,424,0
3291,35.05000000000037,309,0
3292,42.250000000000654,345,0
3293,29.450000000000472,271,0
3294,33.10000000000039,318,0
3295,16.80000000000024,494,0
3296,31.20000000000033,236,0
3297,38.50000000000031,240,0
3298,27.700000000000486,396,0
3299,42.300000000000495,284,0
3300,38.100000000000435,308,0
3301,30.000000000000412,350,0
3302,35.9000000000005,352,0
3303,17.000000000000398,610,0
3304,28.25000000000054,355,0
3305,35.85000000000038,323,0
3306,25.450000000000387,351,0
3307,27.30000000000028,284,0
3308,20.750000000000327,415,0
3309,29.900000000000517,472,0
3310,35.80000000000041,324,0
3311,20.000000000000753,460,0
3312,102.59999999999958,608,0
3313,31.900000000000418,282,0
3314,33.50000000000044,310,0
3315,32.600000000000534,358,0
3316,28.100000000000463,268,0
3317,39.30000000000044,464,0
3318,38.45000000000036,391,0
3319,34.95000000000054,311,0
3320,28.150000000000574,357,0
3321,42.750000000000426,275,0
3322,41.15000000000043,277,0
3323,25.000000000001165,510,0
3324,29.650000000000617,387,0
3325,39.75000000000064,425,0
3326,29.45000000000033,271,0
3327,27.850000000000392,273,0
3328,25.50000000000037,320,0
3329,37.85000000000073,493,0
3330,40.75000000000067,315,0
3331,29.300000000000537,274,0
3332,34.70000000000027,316,0
3333,31.150000000000475,387,0
3334,44.200000000000486,246,0
3335,30.40000000000046,402,0
3336,23.000000000000284,400,0
3337,40.20000000000036,236,0
3338,27.400000000000304,312,0
3339,38.45000000000033,271,0
3340,34.30000000000065,384,0
3341,35.500000000000696,360,0
3342,36.60000000000052,278,0
3343,25.750000000000185,315,0
3344,27.90000000000039,272,0
3345,19.150000000000617,477,0
3346,21.450000000000117,401,0
3347,42.150000000000716,407,0
3348,36.85000000000042,273,0
3349,40.100000000000506,388,0
3350,32.50000000000044,270,0
3351,47.300000000000594,304,0
3352,25.300000000000594,444,0
3353,21.550000000000523,399,0
3354,26.300000000000452,304,0
3355,34.00000000000033,240,0
3356,37.4500000000003,231,0
3357,35.55000000000037,359,0
3358,35.45000000000036,271,0
3359,26.80000000000038,324,0
3360,40.80000000000061,314,0
3361,24.00000000000044,350,0
3362,37.70000000000067,316,0
3363,44.300000000000395,274,0
3364,18.4000000000009,462,0
3365,33.10000000000022,198,0
3366,39.55000000000045,279,0
3367,19.500000000000753,440,0
3368,38.55000000000035,269,0
3369,18.400000000000986,552,0
3370,28.800000000000765,344,0
3371,26.95000000000026,291,0
3372,34.30000000000044,354,0
3373,37.10000000000056,388,0
3374,41.40000000000043,272,0
3375,36.20000000000017,346,0
3376,31.10000000000069,358,0
3377,33.000000000000625,350,0
3378,44.00000000000054,310,0
3379,36.150000000000475,287,0
3380,23.150000000000503,427,0
3381,31.550000000000736,349,0
3382,33.35000000000056,283,0
3383,30.6500000000009,427,0
3384,28.35000000000022,353,0
3385,20.650000000000475,477,0
3386,22.850000000000662,373,0
3387,37.00000000000048,240,0
3388,34.00000000000037,240,0
3389,28.9500000000003,251,0
3390,36.2000000000003,286,0
3391,34.20000000000053,326,0
3392,24.20000000000043,346,0
3393,25.75000000000057,435,0
3394,26.000000000000426,400,0
3395,29.50000000000047,390,0
3396,24.800000000000637,424,0
3397,35.05000000000061,399,0
3398,30.950000000000472,271,0
3399,38.70000000000064,356,0
3400,33.65000000000042,277,0
3401,47.300000000000566,274,0
3402,31.200000000000486,236,0
3403,24.150000000000375,347,0
3404,32.500000000000654,390,0
3405,35.35000000000046,243,0
3406,26.750000000000256,295,0
3407,39.45000000000043,311,0
3408,26.45000000000026,301,0
3409,25.450000000000642,411,0
3410,29.500000000000625,390,0
3411,41.400000000000404,392,0
3412,27.40000000000049,312,0
3413,36.700000000000415,276,0
3414,30.500000000000355,220,0
3415,37.10000000000042,268,0
3416,28.350000000000435,323,0
3417,29.2000000000006,336,0
3418,24.700000000000287,336,0
3419,23.850000000000207,353,0
3420,25.250000000000156,355,0
3421,38.850000000000435,233,0
3422,31.300000000000324,384,0
3423,48.850000000000364,243,0
3424,32.25000000000048,335,0
3425,28.150000000000347,387,0
3426,30.15000000000032,437,0
3427,28.4500000000003,261,0
3428,25.550000000000566,319,0
3429,32.35000000000029,273,0
3430,21.40000000000032,402,0
3431,43.15000000000043,237,0
3432,36.30000000000041,314,0
3433,26.600000000000534,298,0
3434,39.45000000000043,311,0
3435,37.500000000000554,350,0
3436,34.70000000000054,346,0
3437,29.400000000000645,392,0
3438,33.000000000000355,350,0
3439,33.50000000000057,310,0
3440,24.600000000000435,338,0
3441,28.90000000000032,252,0
3442,32.550000000000736,419,0
3443,35.95000000000053,321,0
3444,28.450000000000415,351,0
3445,30.300000000000367,224,0
3446,27.100000000000577,288,0
3447,30.55000000000092,459,0
3448,31.250000000000284,205,0
3449,29.00000000000078,430,0
3450,29.650000000000503,357,0
3451,30.500000000000497,280,0
3452,23.450000000000585,361,0
3453,24.300000000000423,344,0
3454,35.65000000000063,417,0
3455,31.550000000000267,199,0
3456,19.800000000000864,524,0
3457,30.80000000000031,424,0
3458,36.75000000000037,245,0
3459,39.65000000000049,277,0
3460,26.75000000000034,355,0
3461,30.150000000000247,227,0
3462,23.250000000000625,395,0
3463,30.050000000000253,229,0
3464,33.45000000000066,401,0
3465,34.05000000000037,239,0
3466,37.65000000000043,317,0
3467,25.050000000000225,329,0
3468,40.350000000000506,383,0
3469,27.30000000000061,344,0
3470,42.25000000000023,195,0
3471,31.150000000000162,207,0
3472,28.00000000000054,360,0
3473,26.10000000000028,308,0
3474,23.450000000000443,361,0
3475,38.15000000000053,307,0
3476,31.150000000000546,357,0
3477,25.850000000000392,313,0
3478,32.75000000000037,235,0
3479,29.950000000000557,321,0
3480,29.75000000000027,355,0
3481,30.400000000000503,312,0
3482,24.950000000000287,361,0
3483,37.30000000000054,354,0
3484,25.600000000000506,318,0
3485,28.450000000000315,261,0
3486,34.80000000000058,284,0
3487,30.10000000000059,318,0
3488,27.250000000000384,285,0
3489,24.750000000000554,395,0
3490,27.45000000000043,311,0
3491,23.150000000000347,367,0
3492,38.20000000000033,276,0
3493,23.850000000000577,353,0
3494,25.200000000000585,476,0
3495,90.10000000000046,738,0
3496,36.9500000000003,271,0
3497,48.70000000000054,276,0
3498,43.050000000000395,359,0
3499,34.65000000000049,287,0
3500,30.100000000000705,348,0
3501,34.55000000000041,289,0
3502,37.65000000000036,197,0
3503,33.950000000000614,391,0
3504,29.300000000000594,394,0
3505,30.550000000000395,279,0
3506,19.150000000000404,447,0
3507,32.450000000000344,271,0
3508,38.05000000000052,309,0
3509,30.900000000000333,242,0
3510,25.500000000000327,320,0
3511,32.850000000000435,353,0
3512,38.65000000000052,387,0
3513,34.850000000000534,313,0
3514,32.750000000000526,355,0
3515,34.750000000000426,315,0
3516,38.65000000000022,267,0
3517,41.30000000000035,244,0
3518,38.000000000000554,310,0
3519,28.800000000000495,254,0
3520,39.95000000000067,391,0
3521,29.550000000000395,239,0
3522,21.650000000000503,397,0
3523,22.700000000000415,376,0
3524,27.150000000000432,437,0
3525,33.70000000000057,306,0
3526,34.40000000000062,322,0
3527,27.650000000000503,427,0
3528,19.100000000000293,448,0
3529,30.800000000000523,394,0
3530,30.350000000000378,223,0
3531,34.900000000000304,282,0
3532,35.20000000000039,276,0
3533,25.55000000000051,349,0
3534,31.95000000000057,311,0
3535,33.850000000000364,363,0
3536,26.200000000000372,336,0
3537,30.15000000000049,287,0
3538,40.700000000000415,316,0
3539,42.55000000000027,159,0
3540,18.400000000000773,462,0
3541,30.700000000000585,516,0
3542,31.900000000000617,432,0
3543,31.9500000000006,281,0
3544,26.450000000000685,391,0
3545,30.600000000000435,278,0
3546,34.150000000000475,267,0
3547,28.30000000000041,324,0
3548,28.10000000000055,358,0
3549,25.7000000000004,316,0
3550,32.05000000000031,309,0
3551,21.700000000000344,396,0
3552,36.25000000000021,195,0
3553,25.150000000000418,327,0
3554,27.75000000000044,275,0
3555,44.550000000000466,269,0
3556,26.550000000000352,359,0
3557,24.950000000000657,331,0
3558,28.100000000000946,418,0
3559,22.50000000000037,380,0
3560,29.95000000000057,351,0
3561,43.40000000000046,322,0
3562,27.75000000000051,275,0
3563,33.60000000000056,518,0
3564,22.30000000000082,504,0
3565,32.55000000000048,269,0
3566,36.900000000000475,272,0
3567,29.50000000000044,240,0
3568,40.550000000000594,319,0
3569,25.150000000000375,327,0
3570,35.9500000000008,351,0
3571,29.40000000000066,392,0
3572,38.75000000000033,235,0
3573,35.650000000000446,237,0
3574,28.850000000000577,313,0
3575,34.30000000000034,234,0
3576,25.250000000000284,385,0
3577,28.000000000000412,270,0
3578,24.40000000000039,432,0
3579,32.15000000000052,397,0
3580,30.60000000000028,308,0
3581,23.05000000000085,459,0
3582,27.000000000000654,440,0
3583,43.55000000000048,319,0
3584,38.30000000000034,244,0
3585,30.500000000000156,220,0
3586,33.05000000000027,349,0
3587,25.900000000000517,312,0
3588,30.95000000000033,241,0
3589,31.650000000000347,347,0
3590,29.850000000000577,323,0
3591,34.600000000000506,288,0
3592,28.900000000000617,432,0
3593,29.40000000000026,362,0
3594,34.60000000000048,318,0
3595,29.050000000000466,279,0
3596,25.850000000000335,433,0
3597,32.600000000000264,478,0
3598,27.65000000000019,277,0
3599,27.95000000000053,361,0
3600,25.90000000000053,402,0
3601,38.55000000000052,359,0
3602,40.90000000000036,282,0
3603,19.30000000000109,504,0
3604,31.60000000000055,318,0
3605,29.300000000000566,274,0
3606,29.90000000000086,502,0
3607,30.050000000000225,229,0
3608,36.500000000000426,310,0
3609,33.200000000000486,346,0
3610,27.950000000000685,361,0
3611,29.2000000000004,426,0
3612,24.400000000000702,402,0
3613,30.200000000000784,436,0
3614,32.35000000000042,273,0
3615,35.4500000000006,361,0
3616,30.750000000000853,395,0
3617,30.75000000000057,275,0
3618,28.450000000000372,351,0
3619,42.200000000000315,196,0
3620,24.30000000000068,344,0
3621,29.050000000000423,279,0
3622,35.10000000000056,308,0
3623,26.75000000000024,445,0
3624,37.250000000000625,325,0
3625,35.95000000000023,201,0
3626,29.25000000000027,245,0
3627,36.550000000000495,279,0
3628,26.600000000000335,388,0
3629,21.000000000000497,410,0
3630,34.95000000000044,311,0
3631,34.10000000000075,388,0
3632,28.500000000000398,350,0
3633,33.650000000000304,277,0
3634,99.14999999999962,677,0
3635,34.300000000000495,354,0
3636,24.000000000000128,350,0
3637,31.15000000000049,477,0
3638,19.350000000000506,443,0
3639,41.7000000000004,236,0
3640,34.400000000000645,322,0
3641,22.100000000000733,388,0
3642,28.650000000000603,347,0
3643,34.35000000000048,383,0
3644,27.150000000000404,287,0
3645,34.75000000000031,315,0
3646,31.600000000000534,318,0
3647,39.80000000000042,274,0
3648,26.30000000000041,364,0
3649,37.25000000000048,355,0
3650,17.850000000000932,623,0
3651,39.00000000000047,350,0
3652,27.15000000000093,467,0
3653,23.950000000000827,441,0
3654,37.550000000000324,409,0
3655,29.10000000000032,248,0
3656,28.950000000000813,431,0
3657,23.30000000000048,424,0
3658,37.650000000000745,467,0
3659,30.850000000000577,543,0
3660,31.200000000000855,506,0
3661,28.75000000000051,315,0
3662,30.2000000000004,286,0
3663,36.600000000000406,248,0
3664,32.35000000000035,273,0
3665,33.90000000000086,422,0
3666,28.200000000000344,266,0
3667,30.800000000000338,214,0
3668,19.50000000000017,440,0
3669,26.300000000000438,304,0
3670,31.950000000000585,431,0
3671,25.250000000000554,325,0
3672,21.75000000000034,395,0
3673,38.300000000000324,274,0
3674,29.10000000000028,248,0
3675,25.050000000000253,329,0
3676,32.15000000000063,397,0
3677,24.75000000000024,365,0
3678,31.550000000000523,349,0
3679,27.10000000000049,318,0
3680,23.350000000000307,363,0
3681,22.900000000000446,372,0
3682,38.70000000000046,236,0
3683,22.400000000000333,442,0
3684,30.150000000000375,227,0
3685,35.05000000000042,279,0
3686,30.850000000000463,273,0
3687,41.05000000000058,369,0
3688,35.05000000000091,429,0
3689,26.700000000000443,326,0
3690,32.10000000000049,278,0
3691,26.550000000000594,419,0
3692,35.700000000000344,236,0
3693,31.80000000000031,284,0
3694,27.200000000000415,286,0
3695,31.35000000000042,323,0
3696,33.60000000000038,278,0
3697,32.700000000000514,356,0
3698,31.7000000000005,316,0
3699,38.250000000000426,275,0
3700,28.15000000000049,267,0
3701,36.80000000000052,364,0
3702,30.400000000000446,312,0
3703,28.600000000000477,348,0
3704,29.200000000000287,246,0
3705,28.60000000000018,258,0
3706,31.400000000000517,322,0
3707,42.400000000000574,312,0
3708,28.750000000000284,255,0
3709,12.250000000000902,585,0
3710,44.4500000000005,361,0
3711,27.500000000000426,280,0
3712,26.800000000000438,294,0
3713,24.85000000000069,363,0
3714,30.850000000000236,213,0
3715,32.70000000000056,326,0
3716,36.900000000000304,242,0
3717,22.500000000000327,380,0
3718,22.950000000000756,431,0
3719,43.9000000000006,312,0
3720,16.60000000000035,498,0
3721,36.100000000000335,198,0
3722,43.30000000000042,234,0
3723,35.35000000000042,273,0
3724,34.05000000000088,389,0
3725,29.600000000000207,358,0
3726,34.45000000000054,321,0
3727,29.600000000000563,358,0
3728,24.55000000000055,339,0
3729,26.95000000000057,351,0
3730,102.14999999999982,467,0
3731,32.25000000000048,275,0
3732,33.25000000000033,285,0
3733,30.300000000000352,284,0
3734,19.050000000000736,479,0
3735,41.95000000000039,351,0
3736,26.00000000000034,310,0
3737,25.75000000000044,465,0
3738,40.50000000000091,440,0
3739,39.5000000000006,310,0
3740,38.50000000000044,270,0
3741,31.700000000000628,436,0
3742,29.70000000000026,356,0
3743,35.550000000000466,269,0
3744,37.100000000000534,358,0
3745,32.80000000000037,354,0
3746,26.55000000000061,449,0
3747,32.300000000000225,184,0
3748,29.700000000000415,386,0
3749,39.95000000000036,391,0
3750,18.75000000000091,545,0
3751,29.75000000000064,385,0
3752,25.300000000000466,384,0
3753,35.90000000000032,232,0
3754,29.300000000000225,274,0
3755,28.450000000000486,411,0
3756,35.4500000000005,271,0
3757,30.250000000000554,315,0
3758,30.750000000000355,275,0
3759,32.80000000000028,234,0
3760,42.550000000000665,309,0
3761,42.800000000000594,274,0
3762,30.400000000000375,222,0
3763,33.2500000000005,315,0
3764,31.95000000000057,281,0
3765,20.900000000000645,472,0
3766,27.400000000000517,282,0
3767,27.650000000000603,397,0
3768,24.850000000000378,333,0
3769,33.300000000000594,314,0
3770,38.150000000000375,277,0
3771,34.450000000000344,231,0
3772,20.250000000000938,515,0
3773,34.65000000000052,317,0
3774,36.50000000000058,400,0
3775,35.0000000000004,310,0
3776,31.800000000000324,314,0
3777,22.35000000000059,413,0
3778,36.15000000000032,347,0
3779,44.150000000000446,277,0
3780,34.800000000000566,314,0
3781,33.10000000000052,348,0
3782,35.100000000000534,308,0
3783,25.25000000000034,325,0
3784,30.65000000000083,427,0
3785,33.05000000000055,289,0
3786,30.100000000000307,318,0
3787,34.70000000000064,346,0
3788,29.650000000000404,387,0
3789,28.900000000000418,312,0
